QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
AFUB_041830,Afu3g07230,99.84,1233,scf_000003_A_fumigatus_A1163,2231300,2233227,+
AFUB_041840,Afu3g07220,99.77,1332,scf_000003_A_fumigatus_A1163,2233319,2235369,+
AFUB_041850,Afu3g07210,100.00,1359,scf_000003_A_fumigatus_A1163,2235715,2237174,-
AFUB_041860,Afu3g07200,97.90,1764,scf_000003_A_fumigatus_A1163,2237931,2240113,-
AFUB_041870,Afu3g07180,100.00,1371,scf_000003_A_fumigatus_A1163,2241712,2244217,+
AFUB_041880,Afu3g07170,99.93,1527,scf_000003_A_fumigatus_A1163,2245442,2247879,+
AFUB_041890,Afu3g07160,99.92,1278,scf_000003_A_fumigatus_A1163,2248057,2250489,+
AFUB_041900,Afu3g07150,99.87,1509,scf_000003_A_fumigatus_A1163,2251259,2254568,+
AFUB_041910,Afu3g07140,99.50,2595,scf_000003_A_fumigatus_A1163,2254808,2258182,+
AFUB_041920,Afu3g07130,99.94,3430,scf_000003_A_fumigatus_A1163,2258262,2262924,-
AFUB_041930,Afu3g07120,99.86,2217,scf_000003_A_fumigatus_A1163,2263753,2267014,-
AFUB_041940,Afu3g07110,100.00,990,scf_000003_A_fumigatus_A1163,2267827,2269308,-
AFUB_041950,Afu3g07100,100.00,1257,scf_000003_A_fumigatus_A1163,2270176,2271432,-
AFUB_041960,Afu3g07090,100.00,285,scf_000003_A_fumigatus_A1163,2271761,2272045,+
AFUB_041970,Afu3g07080,99.87,1569,scf_000003_A_fumigatus_A1163,2273697,2275771,+
AFUB_041980,Afu3g07070,99.47,1515,scf_000003_A_fumigatus_A1163,2276286,2278578,+
AFUB_041990,Afu3g07070,99.61,775,scf_000003_A_fumigatus_A1163,2278672,2279621,+
AFUB_042000,Afu3g07050,99.86,708,scf_000003_A_fumigatus_A1163,2280110,2280891,-
AFUB_042010,Afu3g07040,99.94,1695,scf_000003_A_fumigatus_A1163,2282378,2284381,+
AFUB_042020,Afu3g07030,99.90,2076,scf_000003_A_fumigatus_A1163,2284779,2288470,-
AFUB_042030,Afu3g07020,99.96,2661,scf_000003_A_fumigatus_A1163,2289300,2292867,-
AFUB_042040,Afu3g07015,99.88,1662,scf_000003_A_fumigatus_A1163,2293288,2296814,-
AFUB_042050,Afu3g07010,100.00,372,scf_000003_A_fumigatus_A1163,2298735,2299407,+
AFUB_042060,Afu3g07000,100.00,570,scf_000003_A_fumigatus_A1163,2300346,2301425,-
AFUB_042070,Afu3g06990,99.84,1269,scf_000003_A_fumigatus_A1163,2301887,2303581,-
AFUB_042080,Afu3g06980,99.65,864,scf_000003_A_fumigatus_A1163,2303680,2304964,+
AFUB_042090,Afu3g06970,94.52,584,scf_000003_A_fumigatus_A1163,2305098,2306228,-
AFUB_042100,Afu3g06960,99.79,477,scf_000003_A_fumigatus_A1163,2306279,2307343,+
AFUB_042110,Afu3g06950,100.00,1188,scf_000003_A_fumigatus_A1163,2307673,2309409,+
AFUB_042120,Afu3g06940,99.93,2739,scf_000003_A_fumigatus_A1163,2315527,2318366,+
AFUB_042130,Afu3g06922,99.78,5391,scf_000003_A_fumigatus_A1163,2319066,2324754,+
AFUB_042140,Afu3g06910,99.88,1672,scf_000003_A_fumigatus_A1163,2325214,2327710,+
AFUB_042150,Afu3g06901,100.00,267,scf_000003_A_fumigatus_A1163,2328181,2328648,-
AFUB_042160,Afu3g06890,100.00,1191,scf_000003_A_fumigatus_A1163,2328939,2331531,+
AFUB_042170,Afu3g06880,100.00,429,scf_000003_A_fumigatus_A1163,2333720,2334318,+
AFUB_042180,Afu3g06870,100.00,1989,scf_000003_A_fumigatus_A1163,2335297,2337336,-
AFUB_042190,Afu3g06860,100.00,738,scf_000003_A_fumigatus_A1163,2337359,2338451,+
AFUB_042200,Afu3g06850,100.00,1542,scf_000003_A_fumigatus_A1163,2338885,2341376,-
AFUB_042210,Afu3g06840,99.75,786,scf_000003_A_fumigatus_A1163,2344655,2346321,-
AFUB_042220,Afu3g06830,100.00,1092,scf_000003_A_fumigatus_A1163,2346419,2348281,-
AFUB_042230,Afu3g06820,100.00,1734,scf_000003_A_fumigatus_A1163,2348307,2351020,-
AFUB_042240,Afu3g06800,99.67,2141,scf_000003_A_fumigatus_A1163,2351324,2355382,+
AFUB_042250,Afu3g06790,99.93,4272,scf_000003_A_fumigatus_A1163,2356196,2360653,+
AFUB_042260,Afu3g06780,99.92,5097,scf_000003_A_fumigatus_A1163,2360902,2366328,-
AFUB_042270,Afu3g06770,99.86,1428,scf_000003_A_fumigatus_A1163,2366533,2368368,+
AFUB_042280,Afu3g06760,100.00,477,scf_000003_A_fumigatus_A1163,2368503,2369402,+
AFUB_042290,Afu3g06750,100.00,1062,scf_000003_A_fumigatus_A1163,2369898,2371288,-
AFUB_042300,Afu3g06740,99.82,567,scf_000003_A_fumigatus_A1163,2373415,2374042,+
AFUB_042310,Afu3g06740,99.67,603,scf_000003_A_fumigatus_A1163,2374176,2375038,+
AFUB_042320,Afu3g06730,99.59,1464,scf_000003_A_fumigatus_A1163,2375087,2377890,-
AFUB_042330,Afu3g06720,100.00,1053,scf_000003_A_fumigatus_A1163,2378501,2379587,+
AFUB_042340,Afu3g06710,100.00,1205,scf_000003_A_fumigatus_A1163,2380514,2382711,-
AFUB_042350,Afu3g06700,99.93,1515,scf_000003_A_fumigatus_A1163,2388802,2390795,-
AFUB_042360,Afu3g06690,100.00,594,scf_000003_A_fumigatus_A1163,2392101,2393122,+
AFUB_042370,Afu3g06680,99.78,921,scf_000003_A_fumigatus_A1163,2393658,2394578,-
AFUB_042380,Afu3g06670,100.00,732,scf_000003_A_fumigatus_A1163,2394742,2396282,-
AFUB_042390,Afu3g06660,100.00,1158,scf_000003_A_fumigatus_A1163,2396687,2399130,+
AFUB_042400,Afu3g06650,98.11,951,scf_000003_A_fumigatus_A1163,2399479,2401658,+
AFUB_042410,Afu3g06640,100.00,246,scf_000003_A_fumigatus_A1163,2402244,2402723,+
AFUB_042420,Afu3g06630,100.00,501,scf_000003_A_fumigatus_A1163,2403998,2404755,-
AFUB_042430,Afu3g06620,99.88,867,scf_000003_A_fumigatus_A1163,2404855,2405721,+
AFUB_042440,Afu3g06610,99.87,1527,scf_000003_A_fumigatus_A1163,2406008,2407705,-
AFUB_042450,Afu3g06600,100.00,1695,scf_000003_A_fumigatus_A1163,2408468,2410715,+
AFUB_042460,Afu3g06590,100.00,798,scf_000003_A_fumigatus_A1163,2411074,2412811,+
AFUB_042470,Afu3g06580,100.00,1734,scf_000003_A_fumigatus_A1163,2414476,2416585,-
AFUB_042480,Afu3g06570,99.95,2004,scf_000003_A_fumigatus_A1163,2417387,2419727,+
AFUB_042490,Afu3g06560,100.00,1245,scf_000003_A_fumigatus_A1163,2420303,2421547,+
AFUB_042500,Afu3g06550,99.93,1410,scf_000003_A_fumigatus_A1163,2422169,2423709,-
AFUB_042510,Afu3g06540,99.89,927,scf_000003_A_fumigatus_A1163,2424198,2426164,+
AFUB_042520,Afu3g06530,100.00,1725,scf_000003_A_fumigatus_A1163,2427945,2430626,+
AFUB_042530,Afu3g06520,99.89,1764,scf_000003_A_fumigatus_A1163,2430786,2432549,+
AFUB_042540,Afu3g06510,99.96,2565,scf_000003_A_fumigatus_A1163,2432989,2436601,-
AFUB_042550,Afu3g06495,92.09,392,scf_000003_A_fumigatus_A1163,2437965,2439152,-
AFUB_042560,Afu3g06490,99.93,2886,scf_000003_A_fumigatus_A1163,2439841,2443992,+
AFUB_042570,Afu3g06480,100.00,2538,scf_000003_A_fumigatus_A1163,2444517,2447996,-
AFUB_042580,Afu3g06470,99.89,1824,scf_000003_A_fumigatus_A1163,2448244,2451087,-
AFUB_042590,Afu3g06460,100.00,422,scf_000003_A_fumigatus_A1163,2451294,2452134,+
AFUB_042600,Afu3g06450,100.00,2841,scf_000003_A_fumigatus_A1163,2452411,2455509,-
AFUB_042610,Afu3g06440,99.94,1587,scf_000003_A_fumigatus_A1163,2456334,2458781,+
AFUB_042620,Afu3g06430,100.00,2061,scf_000003_A_fumigatus_A1163,2458804,2461549,-
AFUB_042630,Afu1g00920,90.08,625,scf_000003_A_fumigatus_A1163,2463154,2464266,+
AFUB_042640,Afu3g06420,100.00,456,scf_000003_A_fumigatus_A1163,2466588,2467238,+
AFUB_042650,Afu3g06410,100.00,858,scf_000003_A_fumigatus_A1163,2467837,2468846,-
AFUB_042660,Afu3g06400,99.85,1308,scf_000003_A_fumigatus_A1163,2468986,2470855,+
AFUB_042670,Afu3g06390,99.84,1245,scf_000003_A_fumigatus_A1163,2470931,2472175,-
AFUB_042680,Afu3g06380,100.00,747,scf_000003_A_fumigatus_A1163,2472587,2473884,+
AFUB_042690,Afu3g06370,100.00,783,scf_000003_A_fumigatus_A1163,2473938,2474933,+
AFUB_042700,Afu3g06360,100.00,1131,scf_000003_A_fumigatus_A1163,2475543,2476673,-
AFUB_042710,Afu3g06350,100.00,276,scf_000003_A_fumigatus_A1163,2476848,2477123,-
AFUB_042720,Afu3g06340,100.00,870,scf_000003_A_fumigatus_A1163,2477362,2478383,+
AFUB_042730,Afu3g06330,100.00,1443,scf_000003_A_fumigatus_A1163,2478650,2480319,-
AFUB_042740,Afu3g06320,99.89,936,scf_000003_A_fumigatus_A1163,2480672,2481979,+
AFUB_042750,Afu3g06310,99.90,981,scf_000003_A_fumigatus_A1163,2482218,2483331,+
AFUB_042760,Afu3g06300,99.83,600,scf_000003_A_fumigatus_A1163,2483868,2485622,-
AFUB_042775,Afu3g06290,99.71,2082,scf_000003_A_fumigatus_A1163,2487005,2489854,-
AFUB_042790,Afu3g06280,99.90,2010,scf_000003_A_fumigatus_A1163,2490752,2493301,+
AFUB_042800,Afu3g06270,100.00,996,scf_000003_A_fumigatus_A1163,2494030,2495181,-
AFUB_042810,Afu3g06260,100.00,345,scf_000003_A_fumigatus_A1163,2497564,2498305,-
AFUB_042819,Afu3g06255,100.00,261,scf_000003_A_fumigatus_A1163,2499228,2499774,-
AFUB_042820,Afu3g06250,99.64,4779,scf_000003_A_fumigatus_A1163,2502078,2508021,+
AFUB_042830,Afu3g06230,99.35,1392,scf_000003_A_fumigatus_A1163,2508607,2510273,-
AFUB_042840,Afu3g06220,99.43,1047,scf_000003_A_fumigatus_A1163,2511517,2512719,+
AFUB_042850,Afu3g06210,99.78,900,scf_000003_A_fumigatus_A1163,2512859,2513906,-
AFUB_042860,Afu3g06200,99.70,2307,scf_000003_A_fumigatus_A1163,2514023,2516990,+
AFUB_042870,Afu3g06190,99.51,411,scf_000003_A_fumigatus_A1163,2517390,2518214,-
AFUB_042880,Afu3g06180,99.90,1947,scf_000003_A_fumigatus_A1163,2518491,2520679,+
AFUB_042890,Afu3g06170,95.05,384,scf_000003_A_fumigatus_A1163,2521591,2522628,-
AFUB_042910,Afu3g06140,99.84,3128,scf_000003_A_fumigatus_A1163,2526379,2530649,-
AFUB_042920,Afu3g06130,99.86,2763,scf_000003_A_fumigatus_A1163,2530700,2534464,-
AFUB_042930,Afu3g06120,99.93,1353,scf_000003_A_fumigatus_A1163,2534895,2536940,-
AFUB_042940,Afu3g06110,100.00,1917,scf_000003_A_fumigatus_A1163,2537113,2540206,-
AFUB_042950,Afu3g06100,99.76,834,scf_000003_A_fumigatus_A1163,2540229,2541938,+
AFUB_042960,Afu3g06090,99.67,1845,scf_000003_A_fumigatus_A1163,2542436,2545106,+
AFUB_042970,Afu3g06080,99.55,2646,scf_000003_A_fumigatus_A1163,2545283,2549959,-
AFUB_042980,Afu3g06070,99.68,621,scf_000003_A_fumigatus_A1163,2550864,2552963,-
AFUB_042990,Afu3g06060,98.83,1192,scf_000003_A_fumigatus_A1163,2554823,2556516,-
AFUB_043000,Afu3g06050,99.69,2229,scf_000003_A_fumigatus_A1163,2557168,2559602,+
AFUB_043010,Afu3g06040,99.46,1296,scf_000003_A_fumigatus_A1163,2560639,2562140,+
AFUB_043020,Afu3g06030,100.00,444,scf_000003_A_fumigatus_A1163,2563216,2564138,+
AFUB_043030,Afu3g06020,99.88,1725,scf_000003_A_fumigatus_A1163,2565289,2567070,-
AFUB_043040,Afu3g06010,100.00,765,scf_000003_A_fumigatus_A1163,2569052,2571112,-
AFUB_043050,Afu3g06000,100.00,1221,scf_000003_A_fumigatus_A1163,2574390,2576385,+
AFUB_043060,Afu3g05990,99.93,1452,scf_000003_A_fumigatus_A1163,2576526,2578478,+
AFUB_043070,Afu3g05980,100.00,873,scf_000003_A_fumigatus_A1163,2578768,2580521,+
AFUB_043080,Afu3g05970,92.29,1985,scf_000003_A_fumigatus_A1163,2581217,2583642,+
AFUB_043090,Afu3g05960,99.95,1956,scf_000003_A_fumigatus_A1163,2584598,2586618,-
AFUB_043100,Afu3g05950,99.87,6243,scf_000003_A_fumigatus_A1163,2586856,2593347,+
AFUB_043110,Afu3g05940,99.80,1470,scf_000003_A_fumigatus_A1163,2593533,2595115,-
AFUB_043120,Afu3g05910,99.36,2344,scf_000003_A_fumigatus_A1163,2596739,2599310,+
AFUB_043130,Afu3g05900,99.88,1611,scf_000003_A_fumigatus_A1163,2600210,2602038,-
AFUB_043140,Afu3g05890,99.98,4263,scf_000003_A_fumigatus_A1163,2603250,2608411,+
AFUB_043150,Afu3g05880,99.79,2898,scf_000003_A_fumigatus_A1163,2608794,2612087,+
AFUB_043160,Afu3g05870,99.72,1437,scf_000003_A_fumigatus_A1163,2612220,2614312,-
AFUB_043170,Afu3g05860,99.74,1173,scf_000003_A_fumigatus_A1163,2614651,2616268,-
AFUB_043180,Afu3g05850,99.52,1038,scf_000003_A_fumigatus_A1163,2616480,2618136,-
AFUB_043190,Afu3g05840,99.73,1119,scf_000003_A_fumigatus_A1163,2618211,2619641,+
AFUB_043200,Afu3g05830,99.52,2082,scf_000003_A_fumigatus_A1163,2620077,2623329,+
AFUB_043210,Afu3g05820,99.60,2517,scf_000003_A_fumigatus_A1163,2624052,2626901,+
AFUB_043220,Afu3g05810,98.39,372,scf_000003_A_fumigatus_A1163,2627092,2627878,+
AFUB_043230,Afu3g05800,99.02,918,scf_000003_A_fumigatus_A1163,2628136,2629089,+
AFUB_043240,Afu3g05790,99.40,1176,scf_000003_A_fumigatus_A1163,2629452,2630627,+
AFUB_043250,Afu3g05780,99.42,2604,scf_000003_A_fumigatus_A1163,2631188,2634333,-
AFUB_043260,Afu3g05770,99.50,807,scf_000003_A_fumigatus_A1163,2635318,2636559,+
AFUB_043270,Afu3g05760,99.45,915,scf_000003_A_fumigatus_A1163,2639108,2641419,+
AFUB_043280,Afu3g05740,99.49,987,scf_000003_A_fumigatus_A1163,2642912,2644998,+
AFUB_043290,Afu3g05730,99.89,942,scf_000003_A_fumigatus_A1163,2649337,2650404,+
AFUB_043300,Afu3g05720,99.80,4914,scf_000003_A_fumigatus_A1163,2650949,2655927,-
AFUB_043310,Afu3g05700,99.80,4449,scf_000003_A_fumigatus_A1163,2656539,2662016,-
AFUB_043320,Afu3g05690,99.54,864,scf_000003_A_fumigatus_A1163,2663765,2664999,+
AFUB_043330,Afu3g05670,99.62,786,scf_000003_A_fumigatus_A1163,2665559,2666513,-
AFUB_043340,Afu3g05660,99.86,1455,scf_000003_A_fumigatus_A1163,2666923,2668622,-
AFUB_043350,Afu3g05650,99.86,2850,scf_000003_A_fumigatus_A1163,2669376,2673346,-
AFUB_043360,Afu3g05640,99.82,1629,scf_000003_A_fumigatus_A1163,2674650,2676278,+
AFUB_043370,Afu3g05630,99.73,5463,scf_000003_A_fumigatus_A1163,2676773,2682558,-
AFUB_043380,Afu3g05610,99.82,1098,scf_000003_A_fumigatus_A1163,2683233,2684427,+
AFUB_043390,Afu3g05600,100.00,450,scf_000003_A_fumigatus_A1163,2684954,2685745,-
AFUB_043400,Afu3g05590,99.36,1556,scf_000003_A_fumigatus_A1163,2686003,2688841,-
AFUB_043410,Afu3g05580,99.73,2226,scf_000003_A_fumigatus_A1163,2690411,2693914,+
AFUB_043420,Afu3g05575,99.13,459,scf_000003_A_fumigatus_A1163,2693978,2695093,+
AFUB_043430,Afu3g05570,99.39,1644,scf_000003_A_fumigatus_A1163,2696190,2698144,+
AFUB_043440,Afu3g05560,99.71,2751,scf_000003_A_fumigatus_A1163,2699379,2702436,-
AFUB_043450,Afu3g05550,99.41,1023,scf_000003_A_fumigatus_A1163,2703440,2704459,+
AFUB_043460,Afu3g05540,99.93,1470,scf_000003_A_fumigatus_A1163,2704712,2706661,-
AFUB_043470,Afu3g05530,99.79,3357,scf_000003_A_fumigatus_A1163,2707192,2711078,+
AFUB_043480,Afu3g05520,99.89,876,scf_000003_A_fumigatus_A1163,2711547,2712422,-
AFUB_043490,Afu3g05510,76.16,1011,scf_000003_A_fumigatus_A1163,2714186,2716175,-
AFUB_043500,Afu3g05500,99.73,3765,scf_000003_A_fumigatus_A1163,2716813,2721097,+
AFUB_043510,Afu3g05490,99.43,3354,scf_000003_A_fumigatus_A1163,2721306,2724656,-
AFUB_043520,Afu3g05480,99.89,1806,scf_000003_A_fumigatus_A1163,2725019,2727491,+
AFUB_043530,Afu3g05470,99.71,697,scf_000003_A_fumigatus_A1163,2727515,2729699,-
AFUB_043540,Afu3g05460,99.83,606,scf_000003_A_fumigatus_A1163,2730437,2731600,+
AFUB_043550,Afu3g05450,99.86,1437,scf_000003_A_fumigatus_A1163,2731784,2734062,+
AFUB_043560,Afu3g05440,99.46,1105,scf_000003_A_fumigatus_A1163,2734170,2738497,+
AFUB_043570,Afu3g05430,99.74,1524,scf_000003_A_fumigatus_A1163,2738938,2742479,+
AFUB_043580,Afu3g05420,99.66,891,scf_000003_A_fumigatus_A1163,2742657,2744087,+
AFUB_043590,Afu3g05410,99.87,771,scf_000003_A_fumigatus_A1163,2744273,2745043,-
AFUB_043600,Afu3g05400,99.81,1569,scf_000003_A_fumigatus_A1163,2746008,2747915,+
AFUB_043610,Afu3g05390,99.59,732,scf_000003_A_fumigatus_A1163,2748249,2749085,-
AFUB_043620,Afu3g05380,99.42,687,scf_000003_A_fumigatus_A1163,2750544,2751230,+
AFUB_043630,Afu3g05370,99.71,1386,scf_000003_A_fumigatus_A1163,2751422,2753634,-
AFUB_043640,Afu3g05360,100.00,798,scf_000003_A_fumigatus_A1163,2754535,2755458,-
AFUB_043650,Afu3g05350,99.53,423,scf_000003_A_fumigatus_A1163,2755941,2756694,+
AFUB_043660,Afu3g05340,99.56,681,scf_000003_A_fumigatus_A1163,2756808,2757696,-
AFUB_043670,Afu3g05330,99.56,1585,scf_000003_A_fumigatus_A1163,2759489,2761616,+
AFUB_043680,Afu3g05320,99.29,1260,scf_000003_A_fumigatus_A1163,2761924,2763183,-
AFUB_043690,Afu3g04310,99.77,2574,scf_000003_A_fumigatus_A1163,2816194,2821712,-
AFUB_043700,Afu3g04300,99.66,3825,scf_000003_A_fumigatus_A1163,2822123,2826533,+
AFUB_043720,Afu3g04260,99.82,1125,scf_000003_A_fumigatus_A1163,2829881,2831669,-
AFUB_043730,Afu3g04250,99.77,885,scf_000003_A_fumigatus_A1163,2832113,2833608,+
AFUB_043740,Afu3g04240,99.76,2928,scf_000003_A_fumigatus_A1163,2834071,2837508,-
AFUB_043750,Afu3g04230,99.91,2139,scf_000003_A_fumigatus_A1163,2839863,2842697,+
AFUB_043760,Afu3g04220,99.75,6279,scf_000003_A_fumigatus_A1163,2842698,2849929,-
AFUB_043770,Afu3g04210,99.87,5574,scf_000003_A_fumigatus_A1163,2851179,2857511,+
AFUB_043780,Afu3g04200,99.78,2244,scf_000003_A_fumigatus_A1163,2857628,2860011,-
AFUB_043790,Afu3g04190,99.80,999,scf_000003_A_fumigatus_A1163,2860293,2861549,-
AFUB_043800,Afu3g04170,99.91,1134,scf_000003_A_fumigatus_A1163,2863236,2864594,-
AFUB_043810,Afu3g04160,99.42,1881,scf_000003_A_fumigatus_A1163,2864943,2866871,+
AFUB_043820,Afu3g04150,99.69,1272,scf_000003_A_fumigatus_A1163,2866991,2868504,-
AFUB_043830,Afu3g04130,99.61,1524,scf_000003_A_fumigatus_A1163,2868992,2870735,+
AFUB_043840,Afu3g04120,99.95,1857,scf_000003_A_fumigatus_A1163,2871101,2872957,-
AFUB_043850,Afu3g04110,99.53,1494,scf_000003_A_fumigatus_A1163,2873891,2875846,+
AFUB_043860,Afu3g04070,99.69,1302,scf_000003_A_fumigatus_A1163,2877969,2879928,+
AFUB_043870,Afu3g04060,99.84,630,scf_000003_A_fumigatus_A1163,2879980,2881348,+
AFUB_043880,Afu3g04050,99.40,1344,scf_000003_A_fumigatus_A1163,2882164,2884332,+
AFUB_043910,Afu3g04040,99.82,2259,scf_000003_A_fumigatus_A1163,2884886,2887911,+
AFUB_043925,Afu3g04030,99.76,1653,scf_000003_A_fumigatus_A1163,2888084,2890192,+
AFUB_043940,Afu3g04020,100.00,852,scf_000003_A_fumigatus_A1163,2890527,2891474,-
AFUB_043950,Afu3g04010,99.61,1521,scf_000003_A_fumigatus_A1163,2891859,2894226,+
AFUB_043960,Afu3g04000,99.09,1422,scf_000003_A_fumigatus_A1163,2894531,2896215,-
AFUB_043970,Afu3g03990,100.00,537,scf_000003_A_fumigatus_A1163,2896614,2897214,+
AFUB_043980,Afu3g03980,99.41,1684,scf_000003_A_fumigatus_A1163,2897528,2899320,-
AFUB_043990,Afu3g03970,99.72,1440,scf_000003_A_fumigatus_A1163,2900447,2901951,+
AFUB_044000,Afu3g03960,99.69,1299,scf_000003_A_fumigatus_A1163,2902289,2903587,-
AFUB_044010,Afu3g03950,99.85,660,scf_000003_A_fumigatus_A1163,2906073,2906789,+
AFUB_044020,Afu3g03940,99.56,900,scf_000003_A_fumigatus_A1163,2907501,2908974,+
AFUB_044030,Afu3g03930,99.67,1494,scf_000003_A_fumigatus_A1163,2909101,2910889,-
AFUB_044040,Afu3g03920,99.37,2055,scf_000003_A_fumigatus_A1163,2913224,2915602,+
AFUB_044050,Afu3g03910,99.42,1731,scf_000003_A_fumigatus_A1163,2915775,2918232,-
AFUB_044060,Afu3g03900,99.33,1351,scf_000003_A_fumigatus_A1163,2918351,2920372,+
AFUB_044070,Afu3g03890,98.64,809,scf_000003_A_fumigatus_A1163,2920638,2922028,-
AFUB_044080,Afu3g03880,99.86,711,scf_000003_A_fumigatus_A1163,2922856,2923677,+
AFUB_044090,Afu3g03870,99.90,1029,scf_000003_A_fumigatus_A1163,2925546,2926681,+
AFUB_044100,Afu3g03860,99.32,882,scf_000003_A_fumigatus_A1163,2926726,2928035,-
AFUB_044110,Afu3g03852,98.04,818,scf_000003_A_fumigatus_A1163,2928089,2929239,+
AFUB_044120,Afu3g03852,99.90,2084,scf_000003_A_fumigatus_A1163,2929414,2931871,+
AFUB_044130,Afu3g03820,100.00,1539,scf_000003_A_fumigatus_A1163,2932257,2934199,+
AFUB_044140,Afu3g03815,100.00,513,scf_000003_A_fumigatus_A1163,2934553,2935410,+
AFUB_044150,Afu3g03810,99.91,1167,scf_000003_A_fumigatus_A1163,2935506,2936793,-
AFUB_044160,Afu3g03790,99.18,974,scf_000003_A_fumigatus_A1163,2937060,2939495,+
AFUB_044170,Afu3g03780,99.64,1380,scf_000003_A_fumigatus_A1163,2940599,2941978,-
AFUB_044180,Afu3g02550,63.27,637,scf_000003_A_fumigatus_A1163,2944540,2947273,+
AFUB_044270,Afu1g05680,71.47,368,scf_000003_A_fumigatus_A1163,2972899,2973751,-
AFUB_044280,Afu8g06180,68.41,459,scf_000003_A_fumigatus_A1163,2980601,2981724,+
AFUB_044290,Afu1g17360,75.12,844,scf_000003_A_fumigatus_A1163,2983376,2984557,-
AFUB_044300,Afu1g17350,76.02,2089,scf_000003_A_fumigatus_A1163,2985568,2989089,+
AFUB_044320,Afu8g06710,62.33,507,scf_000003_A_fumigatus_A1163,2995007,2996026,+
AFUB_044340,Afu3g15200,66.06,274,scf_000003_A_fumigatus_A1163,2998727,2999183,+
AFUB_044350,Afu5g01900,73.97,146,scf_000003_A_fumigatus_A1163,3000012,3000683,+
AFUB_044360,Afu1g00770,66.18,340,scf_000003_A_fumigatus_A1163,3007141,3007775,+
AFUB_044370,Afu5g07980,87.82,1502,scf_000003_A_fumigatus_A1163,3009467,3011149,+
AFUB_044430,Afu3g03720,99.80,1500,scf_000003_A_fumigatus_A1163,3027039,3029057,+
AFUB_044440,Afu3g03710,99.83,1176,scf_000003_A_fumigatus_A1163,3029741,3030916,+
AFUB_044450,Afu3g03700,99.91,1136,scf_000003_A_fumigatus_A1163,3031706,3033889,-
AFUB_044470,Afu3g03670,99.49,3945,scf_000003_A_fumigatus_A1163,3044169,3048528,-
AFUB_044480,Afu3g03660,100.00,879,scf_000003_A_fumigatus_A1163,3049039,3050117,+
AFUB_044490,Afu3g03650,99.86,708,scf_000003_A_fumigatus_A1163,3051432,3052255,+
AFUB_044500,Afu3g03640,99.78,1857,scf_000003_A_fumigatus_A1163,3052903,3055190,+
AFUB_044520,Afu3g03760,98.31,177,scf_000003_A_fumigatus_A1163,3108669,3108974,-
AFUB_044530,Afu8g06710,61.45,511,scf_000003_A_fumigatus_A1163,3109222,3110175,-
AFUB_044540,Afu6g09390,87.12,427,scf_000003_A_fumigatus_A1163,3113375,3114768,+
AFUB_044550,Afu3g03750,99.26,269,scf_000003_A_fumigatus_A1163,3115406,3115887,-
AFUB_044560,Afu3g03740,99.86,732,scf_000003_A_fumigatus_A1163,3116802,3118832,+
AFUB_044590,Afu3g03630,99.91,1173,scf_000003_A_fumigatus_A1163,3133259,3134851,-
AFUB_044600,Afu3g03620,99.95,2217,scf_000003_A_fumigatus_A1163,3138739,3141621,-
AFUB_044610,Afu3g03610,100.00,1005,scf_000003_A_fumigatus_A1163,3142360,3144010,+
AFUB_044620,Afu3g03600,100.00,924,scf_000003_A_fumigatus_A1163,3147077,3148118,+
AFUB_044630,Afu3g03590,99.95,1869,scf_000003_A_fumigatus_A1163,3148841,3150709,+
AFUB_044640,Afu3g03580,100.00,1479,scf_000003_A_fumigatus_A1163,3151492,3153018,+
AFUB_044650,Afu3g03570,99.81,1617,scf_000003_A_fumigatus_A1163,3153324,3154988,-
AFUB_044660,Afu3g03560,99.77,1743,scf_000003_A_fumigatus_A1163,3155841,3158155,+
AFUB_044680,Afu3g03550,100.00,612,scf_000003_A_fumigatus_A1163,3162179,3162848,+
AFUB_044690,Afu3g03540,99.71,2430,scf_000003_A_fumigatus_A1163,3163283,3165949,-
AFUB_044700,Afu3g03530,100.00,591,scf_000003_A_fumigatus_A1163,3167104,3167790,+
AFUB_044710,Afu3g03520,99.78,1341,scf_000003_A_fumigatus_A1163,3168910,3170404,-
AFUB_044720,Afu3g03510,99.90,1044,scf_000003_A_fumigatus_A1163,3173935,3174988,-
AFUB_044730,Afu3g03500,99.75,1587,scf_000003_A_fumigatus_A1163,3175304,3177053,-
AFUB_044750,Afu3g03490,100.00,729,scf_000003_A_fumigatus_A1163,3177992,3178772,-
AFUB_044760,Afu3g03480,98.26,746,scf_000003_A_fumigatus_A1163,3179311,3180912,+
AFUB_044770,Afu3g03470,100.00,301,scf_000003_A_fumigatus_A1163,3182698,3183340,+
AFUB_044780,Afu3g03460,99.85,675,scf_000003_A_fumigatus_A1163,3185201,3185875,-
AFUB_044790,Afu3g03450,99.87,1551,scf_000003_A_fumigatus_A1163,3188054,3189761,+
AFUB_044800,Afu3g03445,98.98,393,scf_000003_A_fumigatus_A1163,3190259,3191042,+
AFUB_044810,Afu3g03440,99.94,1797,scf_000003_A_fumigatus_A1163,3191631,3193943,-
AFUB_044820,Afu3g03430,99.90,3948,scf_000003_A_fumigatus_A1163,3194528,3198587,+
AFUB_044830,Afu3g03420,99.90,6252,scf_000003_A_fumigatus_A1163,3198715,3205021,-
