GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
AFUB_041710,567,scf_000003_A_fumigatus_A1163,2197145,2197711,+,Afu3g07370,100.00,567
AFUB_041720,912,scf_000003_A_fumigatus_A1163,2197813,2198902,-,Afu3g07360,99.89,912
AFUB_041730,2454,scf_000003_A_fumigatus_A1163,2199295,2202387,-,Afu3g07350,99.51,2454
AFUB_041740,1806,scf_000003_A_fumigatus_A1163,2206047,2207927,+,Afu3g07340,99.50,1806
AFUB_041750,642,scf_000003_A_fumigatus_A1163,2209013,2210373,-,Afu3g07330,99.22,642
AFUB_041760,834,scf_000003_A_fumigatus_A1163,2210915,2211962,+,Afu3g07310,98.53,814
AFUB_041770,4104,scf_000003_A_fumigatus_A1163,2214695,2220336,+,Afu3g07300,99.59,4104
AFUB_041780,2049,scf_000003_A_fumigatus_A1163,2220429,2222808,-,Afu3g07290,99.95,2049
AFUB_041790,1008,scf_000003_A_fumigatus_A1163,2223425,2224460,+,Afu3g07280,99.80,1008
AFUB_041800,1563,scf_000003_A_fumigatus_A1163,2224863,2226758,-,Afu3g07270,99.87,1563
AFUB_041810,879,scf_000003_A_fumigatus_A1163,2227056,2228386,-,Afu3g07260,99.89,879
AFUB_041820,1203,scf_000003_A_fumigatus_A1163,2229485,2231239,+,Afu3g07240,99.91,1166
AFUB_041830,1233,scf_000003_A_fumigatus_A1163,2231300,2233227,+,Afu3g07230,99.84,1233
AFUB_041840,1332,scf_000003_A_fumigatus_A1163,2233319,2235369,+,Afu3g07220,99.77,1332
AFUB_041850,1359,scf_000003_A_fumigatus_A1163,2235715,2237174,-,Afu3g07210,100.00,1359
AFUB_041860,1764,scf_000003_A_fumigatus_A1163,2237931,2240113,-,Afu3g07200,97.90,1764
AFUB_041870,1371,scf_000003_A_fumigatus_A1163,2241712,2244217,+,Afu3g07180,100.00,1371
AFUB_041880,1527,scf_000003_A_fumigatus_A1163,2245442,2247879,+,Afu3g07170,99.93,1527
AFUB_041890,2034,scf_000003_A_fumigatus_A1163,2248057,2250489,+,Afu3g07160,99.92,1278
AFUB_041900,1509,scf_000003_A_fumigatus_A1163,2251259,2254568,+,Afu3g07150,99.87,1509
AFUB_041910,2583,scf_000003_A_fumigatus_A1163,2254808,2258182,+,Afu3g07140,99.50,2595
AFUB_041920,3843,scf_000003_A_fumigatus_A1163,2258262,2262924,-,Afu3g07130,99.94,3430
AFUB_041930,2217,scf_000003_A_fumigatus_A1163,2263753,2267014,-,Afu3g07120,99.86,2217
AFUB_041940,990,scf_000003_A_fumigatus_A1163,2267827,2269308,-,Afu3g07110,100.00,990
AFUB_041950,1257,scf_000003_A_fumigatus_A1163,2270176,2271432,-,Afu3g07100,100.00,1257
AFUB_041960,285,scf_000003_A_fumigatus_A1163,2271761,2272045,+,Afu3g07090,100.00,285
AFUB_041970,1569,scf_000003_A_fumigatus_A1163,2273697,2275771,+,Afu3g07080,99.87,1569
AFUB_041980,1842,scf_000003_A_fumigatus_A1163,2276286,2278578,+,Afu3g07070,99.47,1515
AFUB_041990,786,scf_000003_A_fumigatus_A1163,2278672,2279621,+,Afu3g07070,99.61,775
AFUB_042000,708,scf_000003_A_fumigatus_A1163,2280110,2280891,-,Afu3g07050,99.86,708
AFUB_042010,1695,scf_000003_A_fumigatus_A1163,2282378,2284381,+,Afu3g07040,99.94,1695
AFUB_042020,2076,scf_000003_A_fumigatus_A1163,2284779,2288470,-,Afu3g07030,99.90,2076
AFUB_042030,2661,scf_000003_A_fumigatus_A1163,2289300,2292867,-,Afu3g07020,99.96,2661
AFUB_042040,1662,scf_000003_A_fumigatus_A1163,2293288,2296814,-,Afu3g07015,99.88,1662
AFUB_042050,372,scf_000003_A_fumigatus_A1163,2298735,2299407,+,Afu3g07010,100.00,372
AFUB_042060,570,scf_000003_A_fumigatus_A1163,2300346,2301425,-,Afu3g07000,100.00,570
AFUB_042070,1269,scf_000003_A_fumigatus_A1163,2301887,2303581,-,Afu3g06990,99.84,1269
AFUB_042080,864,scf_000003_A_fumigatus_A1163,2303680,2304964,+,Afu3g06980,99.65,864
AFUB_042090,714,scf_000003_A_fumigatus_A1163,2305098,2306228,-,Afu3g06970,94.52,584
AFUB_042100,477,scf_000003_A_fumigatus_A1163,2306279,2307343,+,Afu3g06960,99.79,477
AFUB_042110,1188,scf_000003_A_fumigatus_A1163,2307673,2309409,+,Afu3g06950,100.00,1188
AFUB_042120,2739,scf_000003_A_fumigatus_A1163,2315527,2318366,+,Afu3g06940,99.93,2739
AFUB_042130,5391,scf_000003_A_fumigatus_A1163,2319066,2324754,+,Afu3g06922,99.78,5391
AFUB_042140,1971,scf_000003_A_fumigatus_A1163,2325214,2327710,+,Afu3g06910,99.88,1672
AFUB_042150,267,scf_000003_A_fumigatus_A1163,2328181,2328648,-,Afu3g06901,100.00,267
AFUB_042160,1191,scf_000003_A_fumigatus_A1163,2328939,2331531,+,Afu3g06890,100.00,1191
AFUB_042170,429,scf_000003_A_fumigatus_A1163,2333720,2334318,+,Afu3g06880,100.00,429
AFUB_042180,1989,scf_000003_A_fumigatus_A1163,2335297,2337336,-,Afu3g06870,100.00,1989
AFUB_042190,738,scf_000003_A_fumigatus_A1163,2337359,2338451,+,Afu3g06860,100.00,738
AFUB_042200,1542,scf_000003_A_fumigatus_A1163,2338885,2341376,-,Afu3g06850,100.00,1542
AFUB_042210,786,scf_000003_A_fumigatus_A1163,2344655,2346321,-,Afu3g06840,99.75,786
AFUB_042220,1092,scf_000003_A_fumigatus_A1163,2346419,2348281,-,Afu3g06830,100.00,1092
AFUB_042230,1734,scf_000003_A_fumigatus_A1163,2348307,2351020,-,Afu3g06820,100.00,1734
AFUB_042240,2982,scf_000003_A_fumigatus_A1163,2351324,2355382,+,Afu3g06800,99.67,2141
AFUB_042250,4272,scf_000003_A_fumigatus_A1163,2356196,2360653,+,Afu3g06790,99.93,4272
AFUB_042260,5097,scf_000003_A_fumigatus_A1163,2360902,2366328,-,Afu3g06780,99.92,5097
AFUB_042270,1608,scf_000003_A_fumigatus_A1163,2366533,2368368,+,Afu3g06770,99.86,1428
AFUB_042280,477,scf_000003_A_fumigatus_A1163,2368503,2369402,+,Afu3g06760,100.00,477
AFUB_042290,1062,scf_000003_A_fumigatus_A1163,2369898,2371288,-,Afu3g06750,100.00,1062
AFUB_042300,567,scf_000003_A_fumigatus_A1163,2373415,2374042,+,Afu3g06740,99.82,567
AFUB_042310,612,scf_000003_A_fumigatus_A1163,2374176,2375038,+,Afu3g06740,99.67,603
AFUB_042320,1686,scf_000003_A_fumigatus_A1163,2375087,2377890,-,Afu3g06730,99.59,1464
AFUB_042330,1053,scf_000003_A_fumigatus_A1163,2378501,2379587,+,Afu3g06720,100.00,1053
AFUB_042340,1461,scf_000003_A_fumigatus_A1163,2380514,2382711,-,Afu3g06710,100.00,1205
AFUB_042350,1515,scf_000003_A_fumigatus_A1163,2388802,2390795,-,Afu3g06700,99.93,1515
AFUB_042360,594,scf_000003_A_fumigatus_A1163,2392101,2393122,+,Afu3g06690,100.00,594
AFUB_042370,921,scf_000003_A_fumigatus_A1163,2393658,2394578,-,Afu3g06680,99.78,921
AFUB_042380,732,scf_000003_A_fumigatus_A1163,2394742,2396282,-,Afu3g06670,100.00,732
AFUB_042390,1158,scf_000003_A_fumigatus_A1163,2396687,2399130,+,Afu3g06660,100.00,1158
AFUB_042400,936,scf_000003_A_fumigatus_A1163,2399479,2401658,+,Afu3g06650,98.11,951
AFUB_042410,339,scf_000003_A_fumigatus_A1163,2402244,2402723,+,Afu3g06640,100.00,246
AFUB_042420,501,scf_000003_A_fumigatus_A1163,2403998,2404755,-,Afu3g06630,100.00,501
AFUB_042430,867,scf_000003_A_fumigatus_A1163,2404855,2405721,+,Afu3g06620,99.88,867
AFUB_042440,1527,scf_000003_A_fumigatus_A1163,2406008,2407705,-,Afu3g06610,99.87,1527
AFUB_042450,1695,scf_000003_A_fumigatus_A1163,2408468,2410715,+,Afu3g06600,100.00,1695
AFUB_042460,1095,scf_000003_A_fumigatus_A1163,2411074,2412811,+,Afu3g06590,100.00,798
AFUB_042470,1734,scf_000003_A_fumigatus_A1163,2414476,2416585,-,Afu3g06580,100.00,1734
AFUB_042480,2004,scf_000003_A_fumigatus_A1163,2417387,2419727,+,Afu3g06570,99.95,2004
AFUB_042490,1245,scf_000003_A_fumigatus_A1163,2420303,2421547,+,Afu3g06560,100.00,1245
AFUB_042500,1410,scf_000003_A_fumigatus_A1163,2422169,2423709,-,Afu3g06550,99.93,1410
AFUB_042510,927,scf_000003_A_fumigatus_A1163,2424198,2426164,+,Afu3g06540,99.89,927
AFUB_042520,1725,scf_000003_A_fumigatus_A1163,2427945,2430626,+,Afu3g06530,100.00,1725
AFUB_042530,1764,scf_000003_A_fumigatus_A1163,2430786,2432549,+,Afu3g06520,99.89,1764
AFUB_042540,2565,scf_000003_A_fumigatus_A1163,2432989,2436601,-,Afu3g06510,99.96,2565
AFUB_042550,741,scf_000003_A_fumigatus_A1163,2437965,2439152,-,Afu3g06495,92.09,392
AFUB_042560,3264,scf_000003_A_fumigatus_A1163,2439841,2443992,+,Afu3g06490,99.93,2886
AFUB_042570,2538,scf_000003_A_fumigatus_A1163,2444517,2447996,-,Afu3g06480,100.00,2538
AFUB_042580,1824,scf_000003_A_fumigatus_A1163,2448244,2451087,-,Afu3g06470,99.89,1824
AFUB_042590,504,scf_000003_A_fumigatus_A1163,2451294,2452134,+,Afu3g06460,100.00,422
AFUB_042600,2841,scf_000003_A_fumigatus_A1163,2452411,2455509,-,Afu3g06450,100.00,2841
AFUB_042610,1587,scf_000003_A_fumigatus_A1163,2456334,2458781,+,Afu3g06440,99.94,1587
AFUB_042620,2061,scf_000003_A_fumigatus_A1163,2458804,2461549,-,Afu3g06430,100.00,2061
AFUB_042630,897,scf_000003_A_fumigatus_A1163,2463154,2464266,+,Afu1g00920,90.08,625
AFUB_042640,456,scf_000003_A_fumigatus_A1163,2466588,2467238,+,Afu3g06420,100.00,456
AFUB_042650,858,scf_000003_A_fumigatus_A1163,2467837,2468846,-,Afu3g06410,100.00,858
AFUB_042660,1308,scf_000003_A_fumigatus_A1163,2468986,2470855,+,Afu3g06400,99.85,1308
AFUB_042670,1245,scf_000003_A_fumigatus_A1163,2470931,2472175,-,Afu3g06390,99.84,1245
AFUB_042680,747,scf_000003_A_fumigatus_A1163,2472587,2473884,+,Afu3g06380,100.00,747
AFUB_042690,783,scf_000003_A_fumigatus_A1163,2473938,2474933,+,Afu3g06370,100.00,783
AFUB_042700,1131,scf_000003_A_fumigatus_A1163,2475543,2476673,-,Afu3g06360,100.00,1131
AFUB_042710,276,scf_000003_A_fumigatus_A1163,2476848,2477123,-,Afu3g06350,100.00,276
AFUB_042720,870,scf_000003_A_fumigatus_A1163,2477362,2478383,+,Afu3g06340,100.00,870
AFUB_042730,1443,scf_000003_A_fumigatus_A1163,2478650,2480319,-,Afu3g06330,100.00,1443
AFUB_042740,936,scf_000003_A_fumigatus_A1163,2480672,2481979,+,Afu3g06320,99.89,936
AFUB_042750,981,scf_000003_A_fumigatus_A1163,2482218,2483331,+,Afu3g06310,99.90,981
AFUB_042760,600,scf_000003_A_fumigatus_A1163,2483868,2485622,-,Afu3g06300,99.83,600
AFUB_042775,2082,scf_000003_A_fumigatus_A1163,2487005,2489854,-,Afu3g06290,99.71,2082
AFUB_042790,2010,scf_000003_A_fumigatus_A1163,2490752,2493301,+,Afu3g06280,99.90,2010
AFUB_042800,996,scf_000003_A_fumigatus_A1163,2494030,2495181,-,Afu3g06270,100.00,996
AFUB_042810,345,scf_000003_A_fumigatus_A1163,2497564,2498305,-,Afu3g06260,100.00,345
AFUB_042819,261,scf_000003_A_fumigatus_A1163,2499228,2499774,-,Afu3g06255,100.00,261
AFUB_042820,4779,scf_000003_A_fumigatus_A1163,2502078,2508021,+,Afu3g06250,99.64,4779
AFUB_042830,1389,scf_000003_A_fumigatus_A1163,2508607,2510273,-,Afu3g06230,99.35,1392
AFUB_042840,1047,scf_000003_A_fumigatus_A1163,2511517,2512719,+,Afu3g06220,99.43,1047
AFUB_042850,900,scf_000003_A_fumigatus_A1163,2512859,2513906,-,Afu3g06210,99.78,900
AFUB_042860,2307,scf_000003_A_fumigatus_A1163,2514023,2516990,+,Afu3g06200,99.70,2307
AFUB_042870,411,scf_000003_A_fumigatus_A1163,2517390,2518214,-,Afu3g06190,99.51,411
AFUB_042880,1947,scf_000003_A_fumigatus_A1163,2518491,2520679,+,Afu3g06180,99.90,1947
AFUB_042890,753,scf_000003_A_fumigatus_A1163,2521591,2522628,-,Afu3g06170,95.05,384
AFUB_042900,1107,scf_000003_A_fumigatus_A1163,2522745,2523902,+,NONE,0,0
AFUB_042910,3519,scf_000003_A_fumigatus_A1163,2526379,2530649,-,Afu3g06140,99.84,3128
AFUB_042920,2763,scf_000003_A_fumigatus_A1163,2530700,2534464,-,Afu3g06130,99.86,2763
AFUB_042930,1353,scf_000003_A_fumigatus_A1163,2534895,2536940,-,Afu3g06120,99.93,1353
AFUB_042940,1917,scf_000003_A_fumigatus_A1163,2537113,2540206,-,Afu3g06110,100.00,1917
AFUB_042950,834,scf_000003_A_fumigatus_A1163,2540229,2541938,+,Afu3g06100,99.76,834
AFUB_042960,1845,scf_000003_A_fumigatus_A1163,2542436,2545106,+,Afu3g06090,99.67,1845
AFUB_042970,2646,scf_000003_A_fumigatus_A1163,2545283,2549959,-,Afu3g06080,99.55,2646
AFUB_042980,621,scf_000003_A_fumigatus_A1163,2550864,2552963,-,Afu3g06070,99.68,621
AFUB_042990,1185,scf_000003_A_fumigatus_A1163,2554823,2556516,-,Afu3g06060,98.83,1192
AFUB_043000,2229,scf_000003_A_fumigatus_A1163,2557168,2559602,+,Afu3g06050,99.69,2229
AFUB_043010,1296,scf_000003_A_fumigatus_A1163,2560639,2562140,+,Afu3g06040,99.46,1296
AFUB_043020,444,scf_000003_A_fumigatus_A1163,2563216,2564138,+,Afu3g06030,100.00,444
AFUB_043030,1725,scf_000003_A_fumigatus_A1163,2565289,2567070,-,Afu3g06020,99.88,1725
AFUB_043040,765,scf_000003_A_fumigatus_A1163,2569052,2571112,-,Afu3g06010,100.00,765
AFUB_043050,1221,scf_000003_A_fumigatus_A1163,2574390,2576385,+,Afu3g06000,100.00,1221
AFUB_043060,1452,scf_000003_A_fumigatus_A1163,2576526,2578478,+,Afu3g05990,99.93,1452
AFUB_043070,873,scf_000003_A_fumigatus_A1163,2578768,2580521,+,Afu3g05980,100.00,873
AFUB_043080,2073,scf_000003_A_fumigatus_A1163,2581217,2583642,+,Afu3g05970,92.29,1985
AFUB_043090,1956,scf_000003_A_fumigatus_A1163,2584598,2586618,-,Afu3g05960,99.95,1956
AFUB_043100,6243,scf_000003_A_fumigatus_A1163,2586856,2593347,+,Afu3g05950,99.87,6243
AFUB_043110,1470,scf_000003_A_fumigatus_A1163,2593533,2595115,-,Afu3g05940,99.80,1470
AFUB_043120,2490,scf_000003_A_fumigatus_A1163,2596739,2599310,+,Afu3g05910,99.36,2344
AFUB_043130,1611,scf_000003_A_fumigatus_A1163,2600210,2602038,-,Afu3g05900,99.88,1611
AFUB_043140,4263,scf_000003_A_fumigatus_A1163,2603250,2608411,+,Afu3g05890,99.98,4263
AFUB_043150,2892,scf_000003_A_fumigatus_A1163,2608794,2612087,+,Afu3g05880,99.79,2898
AFUB_043160,1437,scf_000003_A_fumigatus_A1163,2612220,2614312,-,Afu3g05870,99.72,1437
AFUB_043170,1173,scf_000003_A_fumigatus_A1163,2614651,2616268,-,Afu3g05860,99.74,1173
AFUB_043180,1038,scf_000003_A_fumigatus_A1163,2616480,2618136,-,Afu3g05850,99.52,1038
AFUB_043190,1119,scf_000003_A_fumigatus_A1163,2618211,2619641,+,Afu3g05840,99.73,1119
AFUB_043200,2079,scf_000003_A_fumigatus_A1163,2620077,2623329,+,Afu3g05830,99.52,2082
AFUB_043210,2517,scf_000003_A_fumigatus_A1163,2624052,2626901,+,Afu3g05820,99.60,2517
AFUB_043220,372,scf_000003_A_fumigatus_A1163,2627092,2627878,+,Afu3g05810,98.39,372
AFUB_043230,918,scf_000003_A_fumigatus_A1163,2628136,2629089,+,Afu3g05800,99.02,918
AFUB_043240,1176,scf_000003_A_fumigatus_A1163,2629452,2630627,+,Afu3g05790,99.40,1176
AFUB_043250,2601,scf_000003_A_fumigatus_A1163,2631188,2634333,-,Afu3g05780,99.42,2604
AFUB_043260,807,scf_000003_A_fumigatus_A1163,2635318,2636559,+,Afu3g05770,99.50,807
AFUB_043270,915,scf_000003_A_fumigatus_A1163,2639108,2641419,+,Afu3g05760,99.45,915
AFUB_043280,987,scf_000003_A_fumigatus_A1163,2642912,2644998,+,Afu3g05740,99.49,987
AFUB_043290,942,scf_000003_A_fumigatus_A1163,2649337,2650404,+,Afu3g05730,99.89,942
AFUB_043300,4914,scf_000003_A_fumigatus_A1163,2650949,2655927,-,Afu3g05720,99.80,4914
AFUB_043310,4449,scf_000003_A_fumigatus_A1163,2656539,2662016,-,Afu3g05700,99.80,4449
AFUB_043320,864,scf_000003_A_fumigatus_A1163,2663765,2664999,+,Afu3g05690,99.54,864
AFUB_043330,786,scf_000003_A_fumigatus_A1163,2665559,2666513,-,Afu3g05670,99.62,786
AFUB_043340,1455,scf_000003_A_fumigatus_A1163,2666923,2668622,-,Afu3g05660,99.86,1455
AFUB_043350,2850,scf_000003_A_fumigatus_A1163,2669376,2673346,-,Afu3g05650,99.86,2850
AFUB_043360,1629,scf_000003_A_fumigatus_A1163,2674650,2676278,+,Afu3g05640,99.82,1629
AFUB_043370,5460,scf_000003_A_fumigatus_A1163,2676773,2682558,-,Afu3g05630,99.73,5463
AFUB_043380,1098,scf_000003_A_fumigatus_A1163,2683233,2684427,+,Afu3g05610,99.82,1098
AFUB_043390,450,scf_000003_A_fumigatus_A1163,2684954,2685745,-,Afu3g05600,100.00,450
AFUB_043400,2412,scf_000003_A_fumigatus_A1163,2686003,2688841,-,Afu3g05590,99.36,1556
AFUB_043410,2226,scf_000003_A_fumigatus_A1163,2690411,2693914,+,Afu3g05580,99.73,2226
AFUB_043420,561,scf_000003_A_fumigatus_A1163,2693978,2695093,+,Afu3g05575,99.13,459
AFUB_043430,1641,scf_000003_A_fumigatus_A1163,2696190,2698144,+,Afu3g05570,99.39,1644
AFUB_043440,2751,scf_000003_A_fumigatus_A1163,2699379,2702436,-,Afu3g05560,99.71,2751
AFUB_043450,1020,scf_000003_A_fumigatus_A1163,2703440,2704459,+,Afu3g05550,99.41,1023
AFUB_043460,1470,scf_000003_A_fumigatus_A1163,2704712,2706661,-,Afu3g05540,99.93,1470
AFUB_043470,3357,scf_000003_A_fumigatus_A1163,2707192,2711078,+,Afu3g05530,99.79,3357
AFUB_043480,876,scf_000003_A_fumigatus_A1163,2711547,2712422,-,Afu3g05520,99.89,876
AFUB_043490,1257,scf_000003_A_fumigatus_A1163,2714186,2716175,-,Afu3g05510,76.16,1011
AFUB_043500,3765,scf_000003_A_fumigatus_A1163,2716813,2721097,+,Afu3g05500,99.73,3765
AFUB_043510,3351,scf_000003_A_fumigatus_A1163,2721306,2724656,-,Afu3g05490,99.43,3354
AFUB_043520,1806,scf_000003_A_fumigatus_A1163,2725019,2727491,+,Afu3g05480,99.89,1806
AFUB_043530,1059,scf_000003_A_fumigatus_A1163,2727515,2729699,-,Afu3g05470,99.71,697
AFUB_043540,606,scf_000003_A_fumigatus_A1163,2730437,2731600,+,Afu3g05460,99.83,606
AFUB_043550,1617,scf_000003_A_fumigatus_A1163,2731784,2734062,+,Afu3g05450,99.86,1437
AFUB_043560,3198,scf_000003_A_fumigatus_A1163,2734170,2738497,+,Afu3g05440,99.46,1105
AFUB_043570,1524,scf_000003_A_fumigatus_A1163,2738938,2742479,+,Afu3g05430,99.74,1524
AFUB_043580,891,scf_000003_A_fumigatus_A1163,2742657,2744087,+,Afu3g05420,99.66,891
AFUB_043590,771,scf_000003_A_fumigatus_A1163,2744273,2745043,-,Afu3g05410,99.87,771
AFUB_043600,1569,scf_000003_A_fumigatus_A1163,2746008,2747915,+,Afu3g05400,99.81,1569
AFUB_043610,732,scf_000003_A_fumigatus_A1163,2748249,2749085,-,Afu3g05390,99.59,732
AFUB_043620,687,scf_000003_A_fumigatus_A1163,2750544,2751230,+,Afu3g05380,99.42,687
AFUB_043630,1386,scf_000003_A_fumigatus_A1163,2751422,2753634,-,Afu3g05370,99.71,1386
AFUB_043640,798,scf_000003_A_fumigatus_A1163,2754535,2755458,-,Afu3g05360,100.00,798
AFUB_043650,423,scf_000003_A_fumigatus_A1163,2755941,2756694,+,Afu3g05350,99.53,423
AFUB_043660,681,scf_000003_A_fumigatus_A1163,2756808,2757696,-,Afu3g05340,99.56,681
AFUB_043670,2025,scf_000003_A_fumigatus_A1163,2759489,2761616,+,Afu3g05330,99.56,1585
AFUB_043680,1260,scf_000003_A_fumigatus_A1163,2761924,2763183,-,Afu3g05320,99.29,1260
AFUB_043690,2574,scf_000003_A_fumigatus_A1163,2816194,2821712,-,Afu3g04310,99.77,2574
AFUB_043700,3834,scf_000003_A_fumigatus_A1163,2822123,2826533,+,Afu3g04300,99.66,3825
AFUB_043710,1476,scf_000003_A_fumigatus_A1163,2827560,2829493,+,NONE,0,0
AFUB_043720,1125,scf_000003_A_fumigatus_A1163,2829881,2831669,-,Afu3g04260,99.82,1125
AFUB_043730,885,scf_000003_A_fumigatus_A1163,2832113,2833608,+,Afu3g04250,99.77,885
AFUB_043740,2928,scf_000003_A_fumigatus_A1163,2834071,2837508,-,Afu3g04240,99.76,2928
AFUB_043750,2139,scf_000003_A_fumigatus_A1163,2839863,2842697,+,Afu3g04230,99.91,2139
AFUB_043760,6279,scf_000003_A_fumigatus_A1163,2842698,2849929,-,Afu3g04220,99.75,6279
AFUB_043770,5574,scf_000003_A_fumigatus_A1163,2851179,2857511,+,Afu3g04210,99.87,5574
AFUB_043780,2244,scf_000003_A_fumigatus_A1163,2857628,2860011,-,Afu3g04200,99.78,2244
AFUB_043790,999,scf_000003_A_fumigatus_A1163,2860293,2861549,-,Afu3g04190,99.80,999
AFUB_043800,1134,scf_000003_A_fumigatus_A1163,2863236,2864594,-,Afu3g04170,99.91,1134
AFUB_043810,1872,scf_000003_A_fumigatus_A1163,2864943,2866871,+,Afu3g04160,99.42,1881
AFUB_043820,1272,scf_000003_A_fumigatus_A1163,2866991,2868504,-,Afu3g04150,99.69,1272
AFUB_043830,1524,scf_000003_A_fumigatus_A1163,2868992,2870735,+,Afu3g04130,99.61,1524
AFUB_043840,1857,scf_000003_A_fumigatus_A1163,2871101,2872957,-,Afu3g04120,99.95,1857
AFUB_043850,1494,scf_000003_A_fumigatus_A1163,2873891,2875846,+,Afu3g04110,99.53,1494
AFUB_043860,1302,scf_000003_A_fumigatus_A1163,2877969,2879928,+,Afu3g04070,99.69,1302
AFUB_043870,630,scf_000003_A_fumigatus_A1163,2879980,2881348,+,Afu3g04060,99.84,630
AFUB_043880,1344,scf_000003_A_fumigatus_A1163,2882164,2884332,+,Afu3g04050,99.40,1344
AFUB_043910,2259,scf_000003_A_fumigatus_A1163,2884886,2887911,+,Afu3g04040,99.82,2259
AFUB_043925,1653,scf_000003_A_fumigatus_A1163,2888084,2890192,+,Afu3g04030,99.76,1653
AFUB_043940,852,scf_000003_A_fumigatus_A1163,2890527,2891474,-,Afu3g04020,100.00,852
AFUB_043950,1521,scf_000003_A_fumigatus_A1163,2891859,2894226,+,Afu3g04010,99.61,1521
AFUB_043960,1422,scf_000003_A_fumigatus_A1163,2894531,2896215,-,Afu3g04000,99.09,1422
AFUB_043970,537,scf_000003_A_fumigatus_A1163,2896614,2897214,+,Afu3g03990,100.00,537
AFUB_043980,1686,scf_000003_A_fumigatus_A1163,2897528,2899320,-,Afu3g03980,99.41,1684
AFUB_043990,1440,scf_000003_A_fumigatus_A1163,2900447,2901951,+,Afu3g03970,99.72,1440
AFUB_044000,1299,scf_000003_A_fumigatus_A1163,2902289,2903587,-,Afu3g03960,99.69,1299
AFUB_044010,660,scf_000003_A_fumigatus_A1163,2906073,2906789,+,Afu3g03950,99.85,660
AFUB_044020,900,scf_000003_A_fumigatus_A1163,2907501,2908974,+,Afu3g03940,99.56,900
AFUB_044030,1494,scf_000003_A_fumigatus_A1163,2909101,2910889,-,Afu3g03930,99.67,1494
AFUB_044040,2055,scf_000003_A_fumigatus_A1163,2913224,2915602,+,Afu3g03920,99.37,2055
AFUB_044050,1731,scf_000003_A_fumigatus_A1163,2915775,2918232,-,Afu3g03910,99.42,1731
AFUB_044060,1770,scf_000003_A_fumigatus_A1163,2918351,2920372,+,Afu3g03900,99.33,1351
AFUB_044070,1374,scf_000003_A_fumigatus_A1163,2920638,2922028,-,Afu3g03890,98.64,809
AFUB_044080,711,scf_000003_A_fumigatus_A1163,2922856,2923677,+,Afu3g03880,99.86,711
AFUB_044090,1029,scf_000003_A_fumigatus_A1163,2925546,2926681,+,Afu3g03870,99.90,1029
AFUB_044100,882,scf_000003_A_fumigatus_A1163,2926726,2928035,-,Afu3g03860,99.32,882
AFUB_044110,873,scf_000003_A_fumigatus_A1163,2928089,2929239,+,Afu3g03852,98.04,818
AFUB_044120,2115,scf_000003_A_fumigatus_A1163,2929414,2931871,+,Afu3g03852,99.90,2084
AFUB_044130,1539,scf_000003_A_fumigatus_A1163,2932257,2934199,+,Afu3g03820,100.00,1539
AFUB_044140,513,scf_000003_A_fumigatus_A1163,2934553,2935410,+,Afu3g03815,100.00,513
AFUB_044150,1167,scf_000003_A_fumigatus_A1163,2935506,2936793,-,Afu3g03810,99.91,1167
AFUB_044160,1887,scf_000003_A_fumigatus_A1163,2937060,2939495,+,Afu3g03790,99.18,974
AFUB_044170,1380,scf_000003_A_fumigatus_A1163,2940599,2941978,-,Afu3g03780,99.64,1380
AFUB_044180,2304,scf_000003_A_fumigatus_A1163,2944540,2947273,+,Afu3g02550,63.27,637
AFUB_044190,2379,scf_000003_A_fumigatus_A1163,2948018,2950519,-,NONE,0,0
AFUB_044200,3018,scf_000003_A_fumigatus_A1163,2956970,2960401,+,NONE,0,0
AFUB_044210,1272,scf_000003_A_fumigatus_A1163,2961396,2962807,+,NONE,0,0
AFUB_044220,633,scf_000003_A_fumigatus_A1163,2963380,2964117,+,NONE,0,0
AFUB_044230,1527,scf_000003_A_fumigatus_A1163,2964655,2966440,+,NONE,0,0
AFUB_044240,1137,scf_000003_A_fumigatus_A1163,2966769,2968006,+,NONE,0,0
AFUB_044250,282,scf_000003_A_fumigatus_A1163,2970291,2970689,-,NONE,0,0
AFUB_044260,573,scf_000003_A_fumigatus_A1163,2971838,2972508,+,NONE,0,0
AFUB_044270,723,scf_000003_A_fumigatus_A1163,2972899,2973751,-,Afu1g05680,71.47,368
AFUB_044280,630,scf_000003_A_fumigatus_A1163,2980601,2981724,+,Afu8g06180,68.41,459
AFUB_044290,1182,scf_000003_A_fumigatus_A1163,2983376,2984557,-,Afu1g17360,75.12,844
AFUB_044300,2172,scf_000003_A_fumigatus_A1163,2985568,2989089,+,Afu1g17350,76.02,2089
AFUB_044310,1806,scf_000003_A_fumigatus_A1163,2989361,2991271,-,NONE,0,0
AFUB_044320,1020,scf_000003_A_fumigatus_A1163,2995007,2996026,+,Afu8g06710,62.33,507
AFUB_044330,453,scf_000003_A_fumigatus_A1163,2996316,2996941,-,NONE,0,0
AFUB_044340,429,scf_000003_A_fumigatus_A1163,2998727,2999183,+,Afu3g15200,66.06,274
AFUB_044350,402,scf_000003_A_fumigatus_A1163,3000012,3000683,+,Afu5g01900,73.97,146
AFUB_044360,582,scf_000003_A_fumigatus_A1163,3007141,3007775,+,Afu1g00770,66.18,340
